Variable,Value
makam,nihavent
form,sarki
usul,aksak
title,bilmem_bu
composer,munir_nurettin_selcuk
filename,nihavent--sarki--aksak--bilmem_bu--munir_nurettin_selcuk.txt
note_count,517
unique_note_count,20
minimum_koma53,-1
maximum_koma53,380
mean_koma53,310.6208897485493
median_koma53,327.0
std_koma53,73.78522275941454
koma53_range,381
total_unit_duration,77.75
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.15038684719535783
median_unit_duration,0.125
std_unit_duration,0.10973605251701604
most_common_note,D5
most_common_note_count,67
