Variable,Value
makam,tahir
form,turku
usul,sofyan
title,karanfil_ocak
composer,nevsehir
filename,tahir--turku--sofyan--karanfil_ocak--nevsehir.txt
note_count,435
unique_note_count,10
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.9126436781609
median_koma53,327.0
std_koma53,62.95167996388951
koma53_range,372
total_unit_duration,44.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.10172413793103448
median_unit_duration,0.0625
std_unit_duration,0.05721215060095593
most_common_note,D5
most_common_note_count,82
