Variable,Value
makam,muhayyerkurdi
form,sarki
usul,duyek
title,senden_bana
composer,teoman_alpay
filename,muhayyerkurdi--sarki--duyek--senden_bana--teoman_alpay.txt
note_count,359
unique_note_count,10
minimum_koma53,-1
maximum_koma53,371
mean_koma53,290.0724233983287
median_koma53,327.0
std_koma53,111.43349993515365
koma53_range,372
total_unit_duration,88.125
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.24547353760445684
median_unit_duration,0.125
std_unit_duration,0.28496186895071796
most_common_note,F5
most_common_note_count,50
