Variable,Value
makam,acemasiran
form,sarki
usul,senginsemai
title,canan_okuyor
composer,ali_riza_avni_tinaz
filename,acemasiran--sarki--senginsemai--canan_okuyor--ali_riza_avni_tinaz.txt
note_count,482
unique_note_count,21
minimum_koma53,-1
maximum_koma53,380
mean_koma53,317.53941908713693
median_koma53,327.0
std_koma53,55.4684407853201
koma53_range,381
total_unit_duration,65.25
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.5
mean_unit_duration,0.13537344398340248
median_unit_duration,0.08333333333333333
std_unit_duration,0.11205209856564634
most_common_note,F5
most_common_note_count,70
