Variable,Value
makam,hicaz
form,kosma
usul,nimsofyan
title,yuru_dilber
composer,ankara
filename,hicaz--kosma--nimsofyan--yuru_dilber--ankara.txt
note_count,324
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,319.4598765432099
median_koma53,327.0
std_koma53,45.80523035809433
koma53_range,359
total_unit_duration,31.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.875
mean_unit_duration,0.09799382716049383
median_unit_duration,0.0625
std_unit_duration,0.06299848035714481
most_common_note,D5
most_common_note_count,109
