Variable,Value
makam,beyatiaraban
form,sarki
usul,duyek
title,gozumde_isve-numadir
composer,ahmet_rasim_bey
filename,beyatiaraban--sarki--duyek--gozumde_isve-numadir--ahmet_rasim_bey.txt
note_count,240
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,344.0708333333333
median_koma53,349.0
std_koma53,36.46043283454773
koma53_range,381
total_unit_duration,32.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.13385416666666666
median_unit_duration,0.125
std_unit_duration,0.09611158516354795
most_common_note,A5
most_common_note_count,49
