Variable,Value
makam,ussak
form,sarki
usul,senginsemai
title,ey_suh-i_cefa
composer,haci_arif_bey
filename,ussak--sarki--senginsemai--ey_suh-i_cefa--haci_arif_bey.txt
note_count,339
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,305.0914454277286
median_koma53,312.0
std_koma53,62.748256421985396
koma53_range,359
total_unit_duration,48.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.875
mean_unit_duration,0.1415929203539823
median_unit_duration,0.125
std_unit_duration,0.11448498419677167
most_common_note,B4b1
most_common_note_count,62
