Variable,Value
makam,arazbar
form,seyir
usul,duyek
title,1
composer,sefik_gurmeric
filename,arazbar--seyir--duyek--1--sefik_gurmeric.txt
note_count,117
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,323.13675213675214
median_koma53,340.0
std_koma53,70.61709595476569
koma53_range,372
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13675213675213677
median_unit_duration,0.125
std_unit_duration,0.08721151023200237
most_common_note,G5
most_common_note_count,21
