Variable,Value
makam,segah
form,sarki
usul,agiraksak
title,sun_da_icsin
composer,bimen_sen
filename,segah--sarki--agiraksak--sun_da_icsin--bimen_sen.txt
note_count,578
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,312.7370242214533
median_koma53,327.0
std_koma53,69.48730327625327
koma53_range,381
total_unit_duration,81.25
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.75
mean_unit_duration,0.14057093425605535
median_unit_duration,0.125
std_unit_duration,0.10457790396788831
most_common_note,D5
most_common_note_count,133
