Variable,Value
makam,hicaz_uzzal
form,sarki
usul,devrihindi
title,leblerinde_kivrilan
composer,emin_ongan
filename,hicaz_uzzal--sarki--devrihindi--leblerinde_kivrilan--emin_ongan.txt
note_count,358
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,333.49441340782124
median_koma53,336.0
std_koma53,38.73632364877975
koma53_range,372
total_unit_duration,48.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.13582402234636873
median_unit_duration,0.125
std_unit_duration,0.10103463130480422
most_common_note,E5
most_common_note_count,67
