Variable,Value
makam,sedaraban
form,pesrev
usul,fahte
title,
composer,tanburi_cemil_bey
filename,sedaraban--pesrev--fahte----tanburi_cemil_bey.txt
note_count,627
unique_note_count,25
minimum_koma53,-1
maximum_koma53,380
mean_koma53,314.11802232854865
median_koma53,327.0
std_koma53,67.02459214819653
koma53_range,381
total_unit_duration,90.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.14393939393939395
median_unit_duration,0.125
std_unit_duration,0.0926539219336416
most_common_note,D5
most_common_note_count,102
