Variable,Value
makam,mahur
form,sarki
usul,curcuna
title,beni_ister
composer,ali_rifat_cagatay
filename,mahur--sarki--curcuna--beni_ister--ali_rifat_cagatay.txt
note_count,176
unique_note_count,15
minimum_koma53,-1
maximum_koma53,367
mean_koma53,320.2613636363636
median_koma53,327.0
std_koma53,46.3182763849512
koma53_range,368
total_unit_duration,14.9375
minimum_unit_duration,0.0625
maximum_unit_duration,0.1875
mean_unit_duration,0.08487215909090909
median_unit_duration,0.0625
std_unit_duration,0.03673288706163888
most_common_note,D5
most_common_note_count,33
