Variable,Value
makam,tahir
form,turku
usul,devrihindi
title,yoru_bire
composer,sarkisla
filename,tahir--turku--devrihindi--yoru_bire--sarkisla.txt
note_count,667
unique_note_count,12
minimum_koma53,-1
maximum_koma53,380
mean_koma53,321.0164917541229
median_koma53,318.0
std_koma53,29.891415567193665
koma53_range,381
total_unit_duration,73.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.11038230884557722
median_unit_duration,0.0625
std_unit_duration,0.08041461871307565
most_common_note,A4
most_common_note_count,188
