Variable,Value
makam,mahur
form,yuruksemai
usul,yuruksemai
title,beni_cun
composer,ebubekir_aga
filename,mahur--yuruksemai--yuruksemai--beni_cun--ebubekir_aga.txt
note_count,409
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,315.67726161369194
median_koma53,340.0
std_koma53,83.03226101313543
koma53_range,381
total_unit_duration,85.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.20812958435207823
median_unit_duration,0.125
std_unit_duration,0.144103229755798
most_common_note,G5
most_common_note_count,82
