Variable,Value
makam,beyati
form,sarki
usul,aksak
title,delisin_deli
composer,selahaddin_pinar
filename,beyati--sarki--aksak--delisin_deli--selahaddin_pinar.txt
note_count,426
unique_note_count,19
minimum_koma53,-1
maximum_koma53,380
mean_koma53,325.13615023474176
median_koma53,336.0
std_koma53,55.806980446501484
koma53_range,381
total_unit_duration,47.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.11032863849765258
median_unit_duration,0.0625
std_unit_duration,0.07635775624447702
most_common_note,D5
most_common_note_count,64
