Variable,Value
makam,kurdi
form,agirsemai
usul,aksaksemai
title,guzelsin_bibedelsin
composer,haci_faik_bey
filename,kurdi--agirsemai--aksaksemai--guzelsin_bibedelsin--haci_faik_bey.txt
note_count,543
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,305.18232044198896
median_koma53,318.0
std_koma53,72.77789279359813
koma53_range,359
total_unit_duration,48.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.09000920810313076
median_unit_duration,0.0625
std_unit_duration,0.04860579160743117
most_common_note,C5
most_common_note_count,87
