Variable,Value
makam,kurdilihicazkar
form,sarki
usul,yuruksemai
title,berdar_olali
composer,haci_arif_bey
filename,kurdilihicazkar--sarki--yuruksemai--berdar_olali--haci_arif_bey.txt
note_count,472
unique_note_count,16
minimum_koma53,-1
maximum_koma53,362
mean_koma53,325.25847457627117
median_koma53,327.0
std_koma53,30.6929338985167
koma53_range,363
total_unit_duration,87.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.18485169491525424
median_unit_duration,0.125
std_unit_duration,0.14494399766794822
most_common_note,D5
most_common_note_count,85
