Variable,Value
makam,hicaz
form,sarki
usul,duyek
title,kader_kime
composer,avni_anil
filename,hicaz--sarki--duyek--kader_kime--avni_anil.txt
note_count,465
unique_note_count,12
minimum_koma53,-1
maximum_koma53,363
mean_koma53,310.98924731182797
median_koma53,327.0
std_koma53,83.31104661195171
koma53_range,364
total_unit_duration,64.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.13790322580645162
median_unit_duration,0.125
std_unit_duration,0.11310900792050738
most_common_note,D5
most_common_note_count,88
