Variable,Value
makam,huzzam
form,sarki
usul,turkaksagi
title,askin_bana
composer,rakim_elkutlu
filename,huzzam--sarki--turkaksagi--askin_bana--rakim_elkutlu.txt
note_count,661
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,332.79878971255675
median_koma53,333.0
std_koma53,42.24488921987666
koma53_range,381
total_unit_duration,90.25
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.625
mean_unit_duration,0.136535552193646
median_unit_duration,0.125
std_unit_duration,0.09619546006520653
most_common_note,D5
most_common_note_count,132
