Variable,Value
makam,mahur
form,sarki
usul,musemmen
title,gosterip_agyare
composer,haci_arif_bey
filename,mahur--sarki--musemmen--gosterip_agyare--haci_arif_bey.txt
note_count,622
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.60128617363347
median_koma53,327.0
std_koma53,46.3573100123358
koma53_range,372
total_unit_duration,76.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.12238745980707395
median_unit_duration,0.125
std_unit_duration,0.07363189522115461
most_common_note,D5
most_common_note_count,92
