Variable,Value
makam,suzinak
form,aranagme
usul,curcuna
title,1
composer,
filename,suzinak--aranagme--curcuna--1--.txt
note_count,105
unique_note_count,11
minimum_koma53,-1
maximum_koma53,354
mean_koma53,301.2190476190476
median_koma53,318.0
std_koma53,83.0074117349192
koma53_range,355
total_unit_duration,20.125
minimum_unit_duration,0.125
maximum_unit_duration,0.625
mean_unit_duration,0.19166666666666668
median_unit_duration,0.125
std_unit_duration,0.14613064930625153
most_common_note,G4
most_common_note_count,14
