Variable,Value
makam,rast
form,mars
usul,sofyan
title,ey_sanli
composer,muallim_ismail_hakki_bey
filename,rast--mars--sofyan--ey_sanli--muallim_ismail_hakki_bey.txt
note_count,335
unique_note_count,10
minimum_koma53,-1
maximum_koma53,344
mean_koma53,298.0328358208955
median_koma53,305.0
std_koma53,45.74933783775154
koma53_range,345
total_unit_duration,56.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.16791044776119404
median_unit_duration,0.1875
std_unit_duration,0.10890427749626982
most_common_note,G4
most_common_note_count,100
