Variable,Value
makam,nisaburek
form,sarki
usul,senginsemai
title,gormek_ister
composer,garbis_efendi
filename,nisaburek--sarki--senginsemai--gormek_ister--garbis_efendi.txt
note_count,347
unique_note_count,16
minimum_koma53,-1
maximum_koma53,358
mean_koma53,304.4351585014409
median_koma53,322.0
std_koma53,79.08087049486905
koma53_range,359
total_unit_duration,48.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.13904899135446686
median_unit_duration,0.125
std_unit_duration,0.07926137830002804
most_common_note,E5
most_common_note_count,67
