Variable,Value
makam,ussak
form,sazsemaisi
usul,aksaksemai
title,
composer,corci
filename,ussak--sazsemaisi--aksaksemai----corci.txt
note_count,803
unique_note_count,14
minimum_koma53,-1
maximum_koma53,362
mean_koma53,308.47571606475714
median_koma53,318.0
std_koma53,63.89455423138977
koma53_range,363
total_unit_duration,137.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.17092154420921543
median_unit_duration,0.125
std_unit_duration,0.10366803349482794
most_common_note,A4
most_common_note_count,168
