Variable,Value
makam,cargah
form,kupe
usul,musemmen
title,bezl
composer,ahmet_avni_konuk
filename,cargah--kupe--musemmen--bezl--ahmet_avni_konuk.txt
note_count,69
unique_note_count,13
minimum_koma53,-1
maximum_koma53,354
mean_koma53,314.15942028985506
median_koma53,318.0
std_koma53,56.14467215527846
koma53_range,355
total_unit_duration,8.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11594202898550725
median_unit_duration,0.125
std_unit_duration,0.0758116030925988
most_common_note,C5
most_common_note_count,19
