Variable,Value
makam,rast
form,sarki
usul,aksak
title,calima_bak
composer,lavtaci_hristo
filename,rast--sarki--aksak--calima_bak--lavtaci_hristo.txt
note_count,775
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,325.7574193548387
median_koma53,327.0
std_koma53,39.26857753932726
koma53_range,381
total_unit_duration,83.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10758064516129032
median_unit_duration,0.0625
std_unit_duration,0.0664072103281154
most_common_note,D5
most_common_note_count,144
