Variable,Value
makam,cargah
form,turku
usul,aksak
title,bir_tepeden
composer,mugla-milas
filename,cargah--turku--aksak--bir_tepeden--mugla-milas.txt
note_count,184
unique_note_count,9
minimum_koma53,-1
maximum_koma53,362
mean_koma53,326.94565217391306
median_koma53,340.0
std_koma53,66.12198763461873
koma53_range,363
total_unit_duration,15.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08627717391304347
median_unit_duration,0.0625
std_unit_duration,0.04719993598509336
most_common_note,G5
most_common_note_count,48
