Variable,Value
makam,suzinak_zirgule
form,sarki
usul,duyek
title,aylardir_gul
composer,erol_sayan
filename,suzinak_zirgule--sarki--duyek--aylardir_gul--erol_sayan.txt
note_count,361
unique_note_count,8
minimum_koma53,-1
maximum_koma53,349
mean_koma53,290.2437673130194
median_koma53,318.0
std_koma53,96.52605503864478
koma53_range,350
total_unit_duration,52.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.14439058171745153
median_unit_duration,0.125
std_unit_duration,0.07345427390897005
most_common_note,D5
most_common_note_count,74
