Variable,Value
makam,huzzam
form,sarki
usul,aksak
title,ey_husn
composer,ahmed_irsoy
filename,huzzam--sarki--aksak--ey_husn--ahmed_irsoy.txt
note_count,461
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,326.28416485900215
median_koma53,333.0
std_koma53,45.50427056889875
koma53_range,372
total_unit_duration,45.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.09788503253796095
median_unit_duration,0.0625
std_unit_duration,0.061488562151737376
most_common_note,D5
most_common_note_count,106
