Variable,Value
makam,mahur
form,sarki
usul,evsat
title,sabah_olsun
composer,ibrahim_aga
filename,mahur--sarki--evsat--sabah_olsun--ibrahim_aga.txt
note_count,841
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,324.9131985731272
median_koma53,327.0
std_koma53,34.75079073262456
koma53_range,372
total_unit_duration,78.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.09289536266349584
median_unit_duration,0.0625
std_unit_duration,0.05738329037432233
most_common_note,G5
most_common_note_count,124
