Variable,Value
makam,ruhnevaz
form,sarki
usul,agirduyek
title,ne_fallardan
composer,CILE9876
filename,ruhnevaz--sarki--agirduyek--ne_fallardan--CILE9876.txt
note_count,474
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.46413502109704
median_koma53,314.0
std_koma53,34.21323168909584
koma53_range,372
total_unit_duration,72.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1518987341772152
median_unit_duration,0.125
std_unit_duration,0.12267265641798003
most_common_note,B4
most_common_note_count,67
