Variable,Value
makam,rast
form,medhal
usul,hafif
title,musahabet_i_musikiye
composer,refik_fersan
filename,rast--medhal--hafif--musahabet_i_musikiye--refik_fersan.txt
note_count,498
unique_note_count,22
minimum_koma53,-1
maximum_koma53,380
mean_koma53,293.4497991967871
median_koma53,313.0
std_koma53,88.61990416631309
koma53_range,381
total_unit_duration,96.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.875
mean_unit_duration,0.1932730923694779
median_unit_duration,0.125
std_unit_duration,0.16386541519795084
most_common_note,B4b1
most_common_note_count,89
