Variable,Value
makam,neva
form,yuruksemai
usul,yuruksemai
title,ey_gonce-dehen
composer,dede_efendi
filename,neva--yuruksemai--yuruksemai--ey_gonce-dehen--dede_efendi.txt
note_count,867
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,329.3852364475202
median_koma53,336.0
std_koma53,45.76624171912075
koma53_range,372
total_unit_duration,150.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.17329873125720877
median_unit_duration,0.125
std_unit_duration,0.10568594336170957
most_common_note,E5
most_common_note_count,181
