Variable,Value
makam,yegah
form,sarki
usul,agiraksak
title,bais_oldu
composer,bolahenk_nuri_bey
filename,yegah--sarki--agiraksak--bais_oldu--bolahenk_nuri_bey.txt
note_count,485
unique_note_count,20
minimum_koma53,-1
maximum_koma53,366
mean_koma53,316.039175257732
median_koma53,327.0
std_koma53,48.44717357511755
koma53_range,367
total_unit_duration,53.875
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.11108247422680412
median_unit_duration,0.0625
std_unit_duration,0.08189264857458066
most_common_note,D5
most_common_note_count,81
