Variable,Value
makam,nihavent
form,sarki
usul,yuruksemai_ii
title,sevdim_seni
composer,tanburi_cemil_bey
filename,nihavent--sarki--yuruksemai_ii--sevdim_seni--tanburi_cemil_bey.txt
note_count,437
unique_note_count,16
minimum_koma53,-1
maximum_koma53,358
mean_koma53,298.94736842105266
median_koma53,314.0
std_koma53,75.44236194511062
koma53_range,359
total_unit_duration,60.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1375858123569794
median_unit_duration,0.125
std_unit_duration,0.11724355219880565
most_common_note,B4b5
most_common_note_count,72
