Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,ne_senin
composer,muzaffer_ilkar
filename,kurdilihicazkar--sarki--aksak--ne_senin--muzaffer_ilkar.txt
note_count,570
unique_note_count,20
minimum_koma53,-1
maximum_koma53,384
mean_koma53,336.45964912280704
median_koma53,342.0
std_koma53,43.24621080000613
koma53_range,385
total_unit_duration,78.875
minimum_unit_duration,0.03125
maximum_unit_duration,1.125
mean_unit_duration,0.13837719298245615
median_unit_duration,0.09375
std_unit_duration,0.136059376383585
most_common_note,G5
most_common_note_count,136
