Variable,Value
makam,huzzam
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,huzzam--seyir--semai--1--rauf_yekta.txt
note_count,77
unique_note_count,9
minimum_koma53,-1
maximum_koma53,371
mean_koma53,288.72727272727275
median_koma53,327.0
std_koma53,120.02769815904516
koma53_range,372
total_unit_duration,24.0
minimum_unit_duration,0.25
maximum_unit_duration,0.5
mean_unit_duration,0.3116883116883117
median_unit_duration,0.25
std_unit_duration,0.10848723666625729
most_common_note,D5
most_common_note_count,18
