Variable,Value
makam,mahur
form,tavsanca
usul,aksak
title,aldi_aklim
composer,ii_mahmud
filename,mahur--tavsanca--aksak--aldi_aklim--ii_mahmud.txt
note_count,328
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.515243902439
median_koma53,336.0
std_koma53,74.6325539931246
koma53_range,372
total_unit_duration,40.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.12385670731707317
median_unit_duration,0.125
std_unit_duration,0.08060496158767251
most_common_note,G5
most_common_note_count,51
