Variable,Value
makam,suzidil
form,taksim
usul,serbest
title,-tanburi_cemil_bey
composer,
filename,suzidil--taksim--serbest---tanburi_cemil_bey.txt
note_count,646
unique_note_count,25
minimum_koma53,-1
maximum_koma53,384
mean_koma53,315.2136222910217
median_koma53,336.0
std_koma53,76.16716133156255
koma53_range,385
total_unit_duration,75.453125
minimum_unit_duration,0.015625
maximum_unit_duration,0.5
mean_unit_duration,0.11680050309597523
median_unit_duration,0.0625
std_unit_duration,0.08297928601580179
most_common_note,E5
most_common_note_count,127
