Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,safvet-i_askim
composer,sevki_bey
filename,kurdilihicazkar--sarki--aksak--safvet-i_askim--sevki_bey.txt
note_count,300
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.42
median_koma53,340.0
std_koma53,62.45750608925746
koma53_range,372
total_unit_duration,26.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08875
median_unit_duration,0.0625
std_unit_duration,0.06323563725778363
most_common_note,G5
most_common_note_count,68
