Variable,Value
makam,nihavent
form,sarki
usul,duyek
title,gozlerin_bir
composer,avni_anil
filename,nihavent--sarki--duyek--gozlerin_bir--avni_anil.txt
note_count,452
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,308.36504424778764
median_koma53,331.0
std_koma53,89.95792028963417
koma53_range,372
total_unit_duration,69.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.875
mean_unit_duration,0.15293141592920353
median_unit_duration,0.125
std_unit_duration,0.15819125748388296
most_common_note,D5
most_common_note_count,89
