Variable,Value
makam,muhayyerkurdi
form,sarki
usul,aksak
title,sevgi_deli
composer,alaeddin_yavasca
filename,muhayyerkurdi--sarki--aksak--sevgi_deli--alaeddin_yavasca.txt
note_count,495
unique_note_count,17
minimum_koma53,-1
maximum_koma53,380
mean_koma53,333.789898989899
median_koma53,344.0
std_koma53,55.820710490152344
koma53_range,381
total_unit_duration,81.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16540404040404041
median_unit_duration,0.125
std_unit_duration,0.1686063480149236
most_common_note,A5
most_common_note_count,95
