Variable,Value
makam,huzzam
form,beste
usul,agircenber
title,asika_tan
composer,hekimbasi_abdulaziz_efendi
filename,huzzam--beste--agircenber--asika_tan--hekimbasi_abdulaziz_efendi.txt
note_count,266
unique_note_count,12
minimum_koma53,-1
maximum_koma53,362
mean_koma53,308.54135338345867
median_koma53,327.0
std_koma53,76.49673923529774
koma53_range,363
total_unit_duration,35.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.13486842105263158
median_unit_duration,0.125
std_unit_duration,0.09289059084176116
most_common_note,D5
most_common_note_count,81
