Variable,Value
makam,kurdilihicazkar
form,sarki
usul,semai
title,gul_acilsin
composer,selahattin_icli
filename,kurdilihicazkar--sarki--semai--gul_acilsin--selahattin_icli.txt
note_count,217
unique_note_count,12
minimum_koma53,-1
maximum_koma53,362
mean_koma53,319.2165898617512
median_koma53,331.0
std_koma53,64.67664657657501
koma53_range,363
total_unit_duration,35.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16244239631336405
median_unit_duration,0.125
std_unit_duration,0.12148708264579676
most_common_note,D5
most_common_note_count,41
