Variable,Value
makam,muhayyersunbule
form,kupe
usul,duyek
title,dilberanin
composer,ahmet_avni_konuk
filename,muhayyersunbule--kupe--duyek--dilberanin--ahmet_avni_konuk.txt
note_count,88
unique_note_count,16
minimum_koma53,-1
maximum_koma53,375
mean_koma53,304.2386363636364
median_koma53,340.0
std_koma53,105.81973332671706
koma53_range,376
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.18181818181818182
median_unit_duration,0.125
std_unit_duration,0.08349644433953983
most_common_note,A5
most_common_note_count,20
