Variable,Value
makam,rast
form,sarki
usul,senginsemai
title,bu_zevk_u_safa
composer,lemi_atli
filename,rast--sarki--senginsemai--bu_zevk_u_safa--lemi_atli.txt
note_count,281
unique_note_count,13
minimum_koma53,-1
maximum_koma53,340
mean_koma53,298.37366548042706
median_koma53,305.0
std_koma53,56.44339025976619
koma53_range,341
total_unit_duration,59.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.21085409252669038
median_unit_duration,0.1875
std_unit_duration,0.14329144274362146
most_common_note,G4
most_common_note_count,64
