Variable,Value
makam,nisabur
form,beste
usul,muhammes
title,renc-i_hatir
composer,tanburi_ali_efendi
filename,nisabur--beste--muhammes--renc-i_hatir--tanburi_ali_efendi.txt
note_count,733
unique_note_count,18
minimum_koma53,-1
maximum_koma53,380
mean_koma53,316.6766712141883
median_koma53,336.0
std_koma53,82.34819093734046
koma53_range,381
total_unit_duration,112.25
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.15313778990450205
median_unit_duration,0.125
std_unit_duration,0.12541411231292893
most_common_note,F5
most_common_note_count,130
