Variable,Value
makam,rast
form,sarki
usul,curcuna
title,yalniz_benim
composer,selahaddin_pinar
filename,rast--sarki--curcuna--yalniz_benim--selahaddin_pinar.txt
note_count,348
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,317.3477011494253
median_koma53,327.0
std_koma53,62.256116169126265
koma53_range,359
total_unit_duration,52.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.875
mean_unit_duration,0.14942528735632185
median_unit_duration,0.125
std_unit_duration,0.12063947716616577
most_common_note,D5
most_common_note_count,65
