Variable,Value
makam,nihavent
form,sarki
usul,duyek
title,unutturamaz_seni
composer,ekrem_guyer
filename,nihavent--sarki--duyek--unutturamaz_seni--ekrem_guyer.txt
note_count,452
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,305.5066371681416
median_koma53,327.0
std_koma53,79.3287104505571
koma53_range,372
total_unit_duration,55.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.12278761061946902
median_unit_duration,0.125
std_unit_duration,0.08445124297722288
most_common_note,D5
most_common_note_count,92
