Variable,Value
makam,acemkurdi
form,nakis
usul,yuruksemai
title,gonlum_yine
composer,muallim_ismail_hakki_bey
filename,acemkurdi--nakis--yuruksemai--gonlum_yine--muallim_ismail_hakki_bey.txt
note_count,408
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,294.94607843137254
median_koma53,336.0
std_koma53,106.89608738441753
koma53_range,372
total_unit_duration,95.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.2340686274509804
median_unit_duration,0.25
std_unit_duration,0.14476328707104977
most_common_note,F5
most_common_note_count,75
