Variable,Value
makam,hicaz
form,turku
usul,aksak
title,ote_yakaya
composer,kutahya
filename,hicaz--turku--aksak--ote_yakaya--kutahya.txt
note_count,56
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,307.8392857142857
median_koma53,342.0
std_koma53,98.64053689777099
koma53_range,359
total_unit_duration,11.25
minimum_unit_duration,0.125
maximum_unit_duration,1.0
mean_unit_duration,0.20089285714285715
median_unit_duration,0.125
std_unit_duration,0.17135584225617947
most_common_note,F5#4
most_common_note_count,12
