Variable,Value
makam,saba
form,sarki
usul,aksak
title,semt-i_dildare
composer,suphi_ziya_ozbekkan
filename,saba--sarki--aksak--semt-i_dildare--suphi_ziya_ozbekkan.txt
note_count,360
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,306.6222222222222
median_koma53,318.0
std_koma53,72.0834131149563
koma53_range,372
total_unit_duration,35.75
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.625
mean_unit_duration,0.09930555555555555
median_unit_duration,0.0625
std_unit_duration,0.06928331663163073
most_common_note,C5
most_common_note_count,81
