Variable,Value
makam,cargah
form,turku
usul,sofyan
title,dere_kenarinda
composer,rakim_elkutlu
filename,cargah--turku--sofyan--dere_kenarinda--rakim_elkutlu.txt
note_count,174
unique_note_count,3
minimum_koma53,-1
maximum_koma53,336
mean_koma53,315.64367816091954
median_koma53,327.0
std_koma53,60.37407034653172
koma53_range,337
total_unit_duration,16.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09339080459770115
median_unit_duration,0.0625
std_unit_duration,0.06567001498943822
most_common_note,D5
most_common_note_count,67
