Variable,Value
makam,acemkurdi
form,nefes
usul,bektasiraksani
title,sah_merdanin
composer,
filename,acemkurdi--nefes--bektasiraksani--sah_merdanin--.txt
note_count,262
unique_note_count,11
minimum_koma53,-1
maximum_koma53,380
mean_koma53,341.0687022900763
median_koma53,349.0
std_koma53,34.572305448966276
koma53_range,381
total_unit_duration,30.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.11498091603053436
median_unit_duration,0.125
std_unit_duration,0.05933902867474229
most_common_note,G5
most_common_note_count,59
