Variable,Value
makam,huzzam
form,sarki
usul,agirduyek
title,bag-i_husnunde
composer,dede_salih_efendi
filename,huzzam--sarki--agirduyek--bag-i_husnunde--dede_salih_efendi.txt
note_count,482
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,320.21991701244815
median_koma53,333.0
std_koma53,64.67971126615632
koma53_range,359
total_unit_duration,79.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16493775933609958
median_unit_duration,0.125
std_unit_duration,0.0975815290677729
most_common_note,D5
most_common_note_count,112
