Variable,Value
makam,segah
form,yuruksemai
usul,yuruksemai
title,etti_o_guzel
composer,ebubekir_aga
filename,segah--yuruksemai--yuruksemai--etti_o_guzel--ebubekir_aga.txt
note_count,399
unique_note_count,16
minimum_koma53,-1
maximum_koma53,366
mean_koma53,324.65413533834584
median_koma53,327.0
std_koma53,36.278732182029266
koma53_range,367
total_unit_duration,72.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.18107769423558898
median_unit_duration,0.125
std_unit_duration,0.10892143786615607
most_common_note,D5
most_common_note_count,80
