Variable,Value
makam,ussak
form,sarki
usul,duyek
title,her_gunum
composer,nasibin_mehmet_yuru
filename,ussak--sarki--duyek--her_gunum--nasibin_mehmet_yuru.txt
note_count,428
unique_note_count,13
minimum_koma53,-1
maximum_koma53,344
mean_koma53,298.31775700934577
median_koma53,318.0
std_koma53,73.6390460181967
koma53_range,345
total_unit_duration,37.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.08674065420560748
median_unit_duration,0.0625
std_unit_duration,0.06839068662513449
most_common_note,C5
most_common_note_count,101
