Variable,Value
makam,bestenigar
form,sarki
usul,aksak
title,çok_gordu
composer,haci_arif_bey
filename,bestenigar--sarki--aksak--çok_gordu--haci_arif_bey.txt
note_count,697
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,305.883787661406
median_koma53,324.0
std_koma53,77.33292694726295
koma53_range,359
total_unit_duration,75.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.10832137733142037
median_unit_duration,0.0625
std_unit_duration,0.08144976704651555
most_common_note,C5
most_common_note_count,124
