Variable,Value
makam,rast
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,rast--seyir--semai--1--rauf_yekta.txt
note_count,75
unique_note_count,13
minimum_koma53,-1
maximum_koma53,366
mean_koma53,292.6933333333333
median_koma53,313.0
std_koma53,89.76590777237311
koma53_range,367
total_unit_duration,24.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.32
median_unit_duration,0.25
std_unit_duration,0.11847853038488518
most_common_note,G4
most_common_note_count,11
