Variable,Value
makam,ussak
form,beste
usul,agircenber
title,cam-i_lalin
composer,zaharya
filename,ussak--beste--agircenber--cam-i_lalin--zaharya.txt
note_count,455
unique_note_count,18
minimum_koma53,-1
maximum_koma53,358
mean_koma53,297.0659340659341
median_koma53,312.0
std_koma53,77.50699871735362
koma53_range,359
total_unit_duration,72.0
minimum_unit_duration,0.03125
maximum_unit_duration,1.125
mean_unit_duration,0.15824175824175823
median_unit_duration,0.125
std_unit_duration,0.11308462540730152
most_common_note,C5
most_common_note_count,86
