Variable,Value
makam,suzinak
form,kupe
usul,devrirevan
title,perdebazim
composer,ahmet_avni_konuk
filename,suzinak--kupe--devrirevan--perdebazim--ahmet_avni_konuk.txt
note_count,138
unique_note_count,11
minimum_koma53,-1
maximum_koma53,363
mean_koma53,312.32608695652175
median_koma53,327.0
std_koma53,69.05664268153309
koma53_range,364
total_unit_duration,14.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.10144927536231885
median_unit_duration,0.0625
std_unit_duration,0.062364313731558804
most_common_note,D5
most_common_note_count,28
