Variable,Value
makam,mahur
form,beste
usul,lenkfahte
title,seyret_izar-i
composer,tascizade_recep_celebi
filename,mahur--beste--lenkfahte--seyret_izar-i--tascizade_recep_celebi.txt
note_count,326
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,312.3680981595092
median_koma53,336.0
std_koma53,88.54047015949364
koma53_range,381
total_unit_duration,50.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15605828220858894
median_unit_duration,0.125
std_unit_duration,0.07559832909504806
most_common_note,G5
most_common_note_count,44
