Variable,Value
makam,huseyni
form,sarki
usul,sofyan
title,tez_gecse_de
composer,selahattin_inal
filename,huseyni--sarki--sofyan--tez_gecse_de--selahattin_inal.txt
note_count,521
unique_note_count,18
minimum_koma53,-1
maximum_koma53,371
mean_koma53,314.75047984644914
median_koma53,327.0
std_koma53,72.73520947164921
koma53_range,372
total_unit_duration,60.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.75
mean_unit_duration,0.11564299424184261
median_unit_duration,0.0625
std_unit_duration,0.09340169499912505
most_common_note,D5
most_common_note_count,90
