Variable,Value
makam,acemkurdi
form,seyir
usul,sofyan
title,1
composer,sefik_gurmeric
filename,acemkurdi--seyir--sofyan--1--sefik_gurmeric.txt
note_count,97
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.08247422680415
median_koma53,327.0
std_koma53,68.37818702247888
koma53_range,372
total_unit_duration,16.0
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.16494845360824742
median_unit_duration,0.125
std_unit_duration,0.1109212014913835
most_common_note,F5
most_common_note_count,14
